timestamp,cell_id,rsrp,rsrq,sinr,cqi,prb_util,throughput_mbps,active_users,handover_sr,rlf_count,latency_ms,packet_loss_pct,alarm_count,critical_alarm,peak_hour,signal_quality_index,load_pressure_index,failure
2026-01-10 19:00:00,CELL_099,-90.4,-13.8,35.0,4,96.52,126.97,122,100.0,1,35.42,1.07,0,0,1,-4.72,93.72,0
2026-01-10 19:05:00,CELL_024,-95.14,-10.91,3.81,8,74.53,124.87,17,83.03,4,51.08,4.85,3,1,1,-20.4,56.63,1
2026-01-10 19:10:00,CELL_017,-91.42,-12.48,19.15,13,36.59,58.0,83,96.77,0,31.92,1.52,0,0,1,-12.45,47.49,0
2026-01-10 19:15:00,CELL_005,-89.68,-9.27,18.41,5,90.11,106.02,164,94.38,1,47.53,2.44,1,0,1,-11.51,102.2,0
2026-01-10 19:20:00,CELL_020,-96.37,-15.44,19.29,12,85.43,166.96,99,95.06,6,49.92,0.07,1,0,1,-14.26,83.5,0
2026-01-10 19:25:00,CELL_021,-87.06,-17.26,18.8,12,85.94,75.97,82,93.73,0,31.51,0.0,1,0,1,-13.19,76.79,0
2026-01-10 19:30:00,CELL_058,-99.65,-10.09,14.39,10,50.19,125.85,172,96.96,2,22.27,0.0,0,0,1,-15.76,76.45,0
2026-01-10 19:35:00,CELL_031,-92.29,-11.32,5.43,10,70.05,77.81,93,90.56,1,8.42,1.15,1,0,1,-19.14,66.54,0
2026-01-10 19:40:00,CELL_100,-74.44,-10.07,16.93,7,100.0,177.42,165,95.93,2,28.42,0.5,1,0,1,-9.44,105.51,0
2026-01-10 19:45:00,CELL_011,-90.69,-6.31,15.92,12,57.57,144.43,97,93.54,4,8.38,0.93,4,1,1,-12.07,60.05,0
2026-01-10 19:50:00,CELL_052,-114.9,-15.59,9.51,11,86.41,90.97,132,77.52,4,57.21,4.15,3,1,1,-22.9,93.43,1
2026-01-10 19:55:00,CELL_015,-114.27,-13.35,8.03,9,64.19,127.48,174,75.38,8,41.91,3.99,1,0,1,-22.84,88.3,1
2026-01-10 20:00:00,CELL_083,-95.57,-7.31,13.52,8,85.13,72.03,109,95.0,4,35.33,0.83,1,0,1,-14.55,83.63,0
2026-01-10 20:05:00,CELL_007,-98.65,-15.01,6.1,6,72.42,56.56,95,75.21,5,48.61,1.24,4,1,1,-21.18,74.49,1
2026-01-10 20:10:00,CELL_028,-93.83,-12.46,21.41,11,97.72,116.68,126,91.46,5,34.17,0.07,1,0,1,-11.8,95.26,1
2026-01-10 20:15:00,CELL_051,-100.19,-15.42,14.03,9,76.74,93.48,75,95.8,1,23.26,1.61,2,0,1,-17.65,68.28,0
2026-01-10 20:20:00,CELL_058,-115.49,-9.52,3.25,9,93.9,126.94,143,72.51,8,42.0,2.31,4,1,1,-24.33,98.39,1
2026-01-10 20:25:00,CELL_005,-93.78,-16.51,12.52,5,100.0,61.34,86,88.37,4,36.41,1.35,5,1,1,-17.45,86.96,0
2026-01-10 20:30:00,CELL_005,-94.66,-9.0,19.57,7,93.75,100.53,59,98.3,0,44.21,0.88,3,1,1,-11.85,77.63,1
2026-01-10 20:35:00,CELL_094,-106.76,-16.45,5.21,6,86.38,173.57,102,68.35,7,78.82,2.58,2,0,1,-23.68,89.15,1
2026-01-10 20:40:00,CELL_096,-87.66,-13.63,29.28,12,96.83,170.08,92,93.57,4,28.44,2.06,3,1,1,-6.98,85.36,0
2026-01-10 20:45:00,CELL_008,-73.18,-8.34,16.34,11,86.13,178.55,31,91.33,2,42.37,0.14,2,0,1,-8.97,65.78,0
2026-01-10 20:50:00,CELL_064,-106.7,-12.86,8.76,9,65.06,199.09,105,91.23,1,11.39,1.82,1,0,1,-20.82,66.99,0
2026-01-10 20:55:00,CELL_010,-89.51,-9.37,13.38,13,60.77,105.86,72,96.36,5,11.38,0.0,1,0,1,-14.02,56.17,0
2026-01-10 21:00:00,CELL_038,-94.21,-7.55,19.93,13,88.42,22.71,92,92.38,1,30.28,1.57,1,0,1,-11.14,80.59,0
2026-01-10 21:05:00,CELL_096,-109.76,-10.5,12.4,13,64.74,158.64,72,94.11,1,17.78,0.38,0,0,1,-18.9,59.51,0
2026-01-10 21:10:00,CELL_092,-85.0,-8.78,15.9,9,63.0,80.92,125,87.75,4,18.76,0.0,0,0,1,-11.68,71.86,0
2026-01-10 21:15:00,CELL_081,-91.63,-10.8,21.87,6,72.57,192.09,105,100.0,2,19.23,2.64,2,0,1,-10.63,72.68,0
2026-01-10 21:20:00,CELL_095,-88.6,-10.68,22.77,15,44.93,122.9,61,96.43,0,26.4,0.7,2,0,1,-9.54,46.17,0
2026-01-10 21:25:00,CELL_008,-108.6,-12.59,12.85,12,64.23,177.25,147,100.0,0,32.86,1.47,0,0,1,-19.07,80.22,0
2026-01-10 21:30:00,CELL_025,-96.76,-6.18,14.46,12,62.76,114.6,114,100.0,1,36.66,0.58,4,1,1,-13.98,71.66,0
2026-01-10 21:35:00,CELL_073,-103.63,-9.14,16.58,12,100.0,96.22,90,99.75,1,39.75,1.58,1,0,1,-15.18,88.46,0
2026-01-10 21:40:00,CELL_066,-77.7,-9.7,24.05,15,89.52,145.46,82,94.01,2,44.18,0.14,0,0,1,-6.43,80.84,0
2026-01-10 21:45:00,CELL_079,-85.84,-9.07,9.4,10,68.42,137.12,103,95.18,7,15.14,0.38,0,0,1,-15.19,69.07,0
2026-01-10 21:50:00,CELL_050,-100.45,-12.69,18.16,14,62.2,79.91,67,91.01,1,28.49,1.35,0,0,1,-14.82,58.34,0
2026-01-10 21:55:00,CELL_067,-107.29,-8.67,16.33,7,32.12,118.79,145,95.35,3,17.37,0.7,2,0,1,-15.89,58.13,0
2026-01-10 22:00:00,CELL_049,-93.45,-7.11,10.62,12,49.64,99.85,139,90.02,1,31.29,0.0,2,0,1,-15.51,69.23,0
2026-01-10 22:05:00,CELL_036,-102.99,-15.82,16.26,15,46.12,127.15,95,84.45,4,42.04,3.0,3,1,1,-17.21,57.73,1
2026-01-10 22:10:00,CELL_068,-108.88,-9.65,21.94,10,58.42,118.78,93,98.59,3,24.37,1.12,1,0,1,-13.7,61.96,0
2026-01-10 22:15:00,CELL_078,-102.45,-10.84,25.23,4,75.81,124.78,79,97.49,5,16.4,0.66,0,0,1,-11.13,67.7,0
2026-01-10 22:20:00,CELL_041,-103.84,-12.3,23.08,12,72.62,120.54,113,92.75,1,17.17,0.22,2,0,1,-12.92,74.4,0
2026-01-10 22:25:00,CELL_089,-99.51,-15.36,9.43,9,59.93,107.66,113,80.12,8,32.91,2.8,4,1,1,-19.8,69.14,1
2026-01-10 22:30:00,CELL_062,-97.96,-8.37,19.72,13,75.08,132.59,127,88.68,3,17.18,1.54,0,0,1,-12.24,79.38,0
2026-01-10 22:35:00,CELL_010,-97.62,-10.48,17.99,9,50.2,93.45,114,94.58,1,15.96,0.48,3,1,1,-13.67,61.01,0
2026-01-10 22:40:00,CELL_021,-93.6,-11.52,10.56,15,84.0,177.7,78,95.61,5,15.68,0.0,3,1,1,-16.9,72.25,0
2026-01-10 22:45:00,CELL_036,-102.03,-9.64,8.17,10,89.75,119.44,83,100.0,2,30.86,0.63,0,0,1,-19.21,79.23,0
2026-01-10 22:50:00,CELL_012,-106.55,-11.32,18.21,12,84.87,149.48,109,89.82,1,39.31,0.76,3,1,1,-15.6,84.07,0
2026-01-10 22:55:00,CELL_091,-84.04,-12.76,16.58,7,95.69,101.29,84,100.0,2,46.65,0.97,1,0,1,-12.35,85.41,0
2026-01-10 23:00:00,CELL_002,-83.3,-10.68,13.98,6,40.69,105.15,126,99.63,1,33.65,0.95,2,0,0,-12.87,60.96,0
2026-01-10 23:05:00,CELL_013,-93.56,-11.07,15.45,6,68.72,152.28,85,99.85,1,17.83,1.38,2,0,0,-14.31,65.16,0
2026-01-10 23:10:00,CELL_053,-92.98,-15.44,26.62,6,50.85,146.59,42,92.71,1,22.27,0.69,3,1,0,-9.92,44.35,0
2026-01-10 23:15:00,CELL_032,-101.47,-17.56,-5.0,12,47.27,115.7,82,83.39,5,32.6,1.98,3,1,0,-28.06,53.75,1
2026-01-10 23:20:00,CELL_095,-110.45,-17.33,12.44,8,42.54,57.53,79,82.99,8,25.1,5.9,4,1,0,-21.07,49.04,1
2026-01-10 23:25:00,CELL_016,-98.35,-15.13,21.06,6,100.0,101.66,126,96.18,1,33.99,0.0,2,0,0,-13.68,96.6,0
2026-01-10 23:30:00,CELL_032,-94.69,-9.83,21.81,8,84.4,116.91,86,96.43,3,24.07,0.42,0,0,0,-10.98,75.75,0
2026-01-10 23:35:00,CELL_032,-96.0,-15.01,0.28,12,97.21,96.12,103,80.48,9,72.0,5.01,4,1,0,-23.56,94.88,1
2026-01-10 23:40:00,CELL_098,-94.57,-8.4,14.24,12,74.35,75.47,81,92.45,1,22.95,0.61,1,0,0,-14.31,68.3,0
2026-01-10 23:45:00,CELL_011,-116.3,-19.59,0.78,13,53.1,149.89,116,82.7,2,27.43,4.74,3,1,0,-28.75,64.97,1
2026-01-10 23:50:00,CELL_010,-93.82,-11.74,17.75,9,80.09,113.68,125,98.11,2,15.19,0.9,1,0,0,-13.41,81.58,0
2026-01-10 23:55:00,CELL_015,-89.75,-12.54,9.22,15,100.0,183.31,58,92.59,1,29.62,0.55,0,0,0,-17.1,78.94,0
2026-01-11 00:00:00,CELL_017,-90.71,-14.94,18.27,13,77.44,114.13,67,96.33,6,8.68,0.0,0,0,0,-13.49,64.52,0
2026-01-11 00:05:00,CELL_040,-90.58,-10.99,10.69,6,65.97,126.21,79,89.87,1,17.49,0.3,0,0,0,-16.07,61.96,0
2026-01-11 00:10:00,CELL_018,-115.38,-18.09,1.84,12,72.89,99.39,113,74.24,3,39.51,5.57,2,0,0,-27.58,77.91,1
2026-01-11 00:15:00,CELL_055,-102.23,-14.73,15.02,10,88.08,172.89,66,80.09,4,50.76,5.19,3,1,0,-17.36,76.96,1
2026-01-11 00:20:00,CELL_073,-94.77,-9.2,21.05,10,67.71,109.42,18,95.87,1,27.97,2.17,0,0,0,-11.19,49.32,0
2026-01-11 00:25:00,CELL_025,-100.69,-10.33,16.74,10,65.9,112.9,109,99.77,5,22.65,0.69,4,1,0,-14.87,70.19,0
2026-01-11 00:30:00,CELL_059,-88.9,-10.02,7.65,8,55.8,86.67,62,100.0,3,29.25,1.83,1,0,0,-16.96,53.37,0
2026-01-11 00:35:00,CELL_078,-98.63,-8.42,17.99,13,74.38,133.29,75,98.62,1,10.49,1.7,3,1,0,-13.26,64.95,0
2026-01-11 00:40:00,CELL_089,-107.59,-11.07,18.4,8,45.16,108.45,73,96.75,1,25.74,1.29,1,0,0,-15.64,49.21,0
2026-01-11 00:45:00,CELL_022,-103.0,-13.07,3.4,8,61.08,86.07,23,94.59,2,16.41,0.03,0,0,0,-22.82,44.86,0
2026-01-11 00:50:00,CELL_030,-113.99,-13.88,5.19,12,65.69,118.3,50,76.26,5,43.0,4.94,2,0,0,-24.37,58.36,1
2026-01-11 00:55:00,CELL_084,-90.37,-12.47,9.54,15,48.92,145.36,111,93.72,3,11.75,0.2,0,0,0,-17.05,58.86,0
2026-01-11 01:00:00,CELL_085,-101.91,-13.61,7.12,9,67.59,177.69,84,99.41,3,30.76,1.56,1,0,0,-20.9,66.17,0
2026-01-11 01:05:00,CELL_044,-96.93,-9.04,9.27,6,85.16,128.25,114,95.87,1,34.03,0.63,2,0,0,-17.46,84.7,0
2026-01-11 01:10:00,CELL_032,-104.73,-9.68,3.03,13,94.11,100.73,134,98.43,2,36.65,0.67,0,0,0,-22.34,95.46,0
2026-01-11 01:15:00,CELL_051,-87.14,-15.16,13.55,11,63.74,135.98,36,100.0,4,23.03,1.34,3,1,0,-15.2,50.7,0
2026-01-11 01:20:00,CELL_046,-97.83,-15.26,-0.6,12,59.81,115.09,75,89.31,8,19.86,3.89,4,1,0,-24.44,57.62,1
2026-01-11 01:25:00,CELL_021,-82.13,-13.73,22.84,10,63.3,121.97,82,97.8,2,27.15,1.22,0,0,0,-9.12,62.55,0
2026-01-11 01:30:00,CELL_099,-103.55,-12.01,1.25,12,79.26,119.93,130,87.73,4,36.56,5.36,3,1,0,-23.69,85.54,0
2026-01-11 01:35:00,CELL_032,-102.95,-10.23,1.05,11,56.77,136.15,53,86.0,9,56.21,3.17,2,0,0,-23.13,55.74,0
2026-01-11 01:40:00,CELL_094,-111.58,-9.88,6.44,8,56.74,140.83,95,98.77,2,26.61,0.35,1,0,0,-22.06,61.79,0
2026-01-11 01:45:00,CELL_039,-93.58,-12.75,13.43,12,72.88,118.27,124,91.61,4,29.19,0.6,2,0,0,-15.83,79.11,0
2026-01-11 01:50:00,CELL_012,-116.77,-16.21,17.51,12,77.34,243.13,112,83.65,2,37.46,4.46,4,1,0,-19.46,80.02,1
2026-01-11 01:55:00,CELL_047,-87.96,-14.48,25.28,9,71.62,152.15,100,90.93,4,26.47,1.56,2,0,0,-9.3,71.94,0
2026-01-11 02:00:00,CELL_018,-125.0,-17.34,1.71,9,70.23,47.23,63,72.0,8,56.64,3.23,2,0,0,-29.35,66.38,1
2026-01-11 02:05:00,CELL_021,-93.46,-8.88,15.58,8,59.28,107.86,118,96.29,0,30.43,0.29,1,0,0,-13.57,69.63,0
2026-01-11 02:10:00,CELL_013,-96.72,-7.39,20.22,11,68.37,119.32,37,91.09,1,28.95,0.0,0,0,0,-11.45,54.61,0
2026-01-11 02:15:00,CELL_021,-86.05,-12.79,9.85,11,25.1,141.32,100,92.86,2,31.67,0.79,1,0,0,-16.12,44.81,0
2026-01-11 02:20:00,CELL_008,-82.62,-10.88,18.21,10,95.9,184.19,33,96.74,2,28.01,1.81,1,0,0,-10.68,69.99,0
2026-01-11 02:25:00,CELL_046,-102.43,-9.2,30.2,7,70.9,94.82,139,98.83,2,21.41,1.31,1,0,0,-8.15,80.5,0
2026-01-11 02:30:00,CELL_007,-102.07,-15.16,20.59,4,100.0,160.28,51,100.0,0,30.95,2.64,0,0,0,-14.67,77.39,0
2026-01-11 02:35:00,CELL_023,-93.16,-13.62,20.4,9,91.2,127.13,71,87.45,2,37.21,1.79,2,0,0,-12.52,78.05,0
2026-01-11 02:40:00,CELL_096,-81.13,-6.02,24.06,11,53.33,131.52,135,91.56,2,20.28,1.82,1,0,0,-6.0,68.79,0
2026-01-11 02:45:00,CELL_075,-94.52,-13.39,21.42,12,61.45,161.8,98,87.47,2,16.25,2.53,0,0,0,-12.21,63.81,0
2026-01-11 02:50:00,CELL_086,-105.23,-11.9,14.48,13,48.16,61.77,63,89.93,1,17.83,1.38,0,0,0,-17.38,47.32,0
2026-01-11 02:55:00,CELL_022,-99.85,-12.51,8.92,9,55.95,138.72,89,97.1,2,21.03,0.0,3,1,0,-19.26,58.97,0
2026-01-11 03:00:00,CELL_089,-103.84,-19.18,4.36,5,39.85,177.84,94,85.18,3,34.4,3.13,1,0,0,-24.34,52.57,0
2026-01-11 03:05:00,CELL_022,-93.08,-10.79,10.18,8,51.37,82.97,98,88.59,3,14.52,1.27,1,0,0,-16.76,57.5,0
2026-01-11 03:10:00,CELL_092,-100.63,-11.06,14.31,15,49.37,120.08,79,96.33,2,21.88,0.64,2,0,0,-16.29,52.65,0
2026-01-11 03:15:00,CELL_029,-100.01,-10.55,10.77,15,83.87,143.74,75,100.0,1,22.94,0.14,1,0,0,-17.78,72.51,0
2026-01-11 03:20:00,CELL_013,-102.85,-11.21,13.66,11,38.83,51.51,106,90.79,3,16.73,1.4,0,0,0,-17.1,52.31,0
2026-01-11 03:25:00,CELL_082,-85.87,-12.15,7.09,9,100.0,131.76,77,96.69,4,29.81,0.62,1,0,0,-17.27,83.72,0
2026-01-11 03:30:00,CELL_002,-119.49,-16.7,0.11,10,62.21,110.87,53,91.96,3,58.0,1.8,3,1,0,-28.85,59.28,1
2026-01-11 03:35:00,CELL_029,-98.72,-12.25,18.43,15,92.25,169.06,76,91.47,4,20.7,2.68,0,0,0,-14.2,77.46,0
2026-01-11 03:40:00,CELL_085,-98.95,-13.47,19.95,11,50.64,94.12,84,94.67,4,22.91,2.01,1,0,0,-13.86,54.82,0
2026-01-11 03:45:00,CELL_079,-107.85,-13.08,18.65,9,82.01,118.53,95,89.12,3,35.52,0.0,0,0,0,-16.17,78.28,0
2026-01-11 03:50:00,CELL_052,-101.91,-13.43,13.74,14,41.57,91.83,91,100.0,1,19.67,3.13,1,0,0,-17.54,50.64,0
2026-01-11 03:55:00,CELL_027,-97.51,-13.7,10.85,4,41.47,115.83,45,82.66,6,44.01,5.41,4,1,0,-18.19,42.73,1
2026-01-11 04:00:00,CELL_050,-104.67,-10.23,27.66,7,87.7,94.88,100,92.57,2,21.22,1.5,1,0,0,-10.17,80.8,0
2026-01-11 04:05:00,CELL_095,-102.71,-10.93,11.68,8,65.81,106.51,79,94.26,0,7.66,1.74,0,0,0,-17.98,60.38,0
2026-01-11 04:10:00,CELL_079,-105.66,-6.14,25.63,13,64.43,79.88,68,98.75,0,21.85,1.95,1,0,0,-10.16,58.94,0
2026-01-11 04:15:00,CELL_023,-95.72,-13.31,7.34,8,49.94,95.64,113,88.6,1,14.95,1.64,2,0,0,-19.47,60.46,0
2026-01-11 04:20:00,CELL_088,-79.92,-8.2,5.75,5,52.32,93.73,63,91.73,1,26.96,0.2,1,0,0,-15.57,51.19,0
2026-01-11 04:25:00,CELL_044,-96.06,-11.65,15.12,8,39.27,103.95,139,95.88,1,24.89,1.38,1,0,0,-15.15,62.05,0
2026-01-11 04:30:00,CELL_077,-94.47,-10.61,15.78,9,58.58,115.92,136,98.57,2,36.43,1.79,1,0,0,-14.19,74.61,0
2026-01-11 04:35:00,CELL_022,-101.36,-9.32,9.22,10,72.61,18.33,115,96.83,1,27.61,1.93,4,1,0,-18.46,76.46,0
2026-01-11 04:40:00,CELL_043,-95.49,-12.19,14.03,10,69.43,125.0,65,89.21,1,20.68,0.0,3,1,0,-15.74,61.01,0
2026-01-11 04:45:00,CELL_037,-94.0,-16.49,11.21,13,69.62,163.37,102,77.47,2,55.91,4.35,2,0,0,-18.14,75.66,0
2026-01-11 04:50:00,CELL_061,-93.86,-13.23,10.15,9,31.05,146.39,93,99.72,4,21.13,1.64,0,0,0,-17.67,45.05,0
2026-01-11 04:55:00,CELL_097,-77.95,-16.27,22.1,8,71.54,89.66,63,99.02,1,11.48,0.12,0,0,0,-9.42,60.4,0
2026-01-11 05:00:00,CELL_056,-84.92,-9.48,22.75,10,62.26,155.8,117,95.08,0,28.08,1.42,0,0,0,-8.45,70.82,0
2026-01-11 05:05:00,CELL_003,-95.69,-9.54,23.47,11,53.85,91.69,85,92.72,1,26.34,0.62,2,0,0,-10.27,57.51,0
2026-01-11 05:10:00,CELL_063,-95.85,-7.04,10.55,8,45.77,130.25,11,100.0,5,16.35,0.27,1,0,0,-16.01,32.66,0
2026-01-11 05:15:00,CELL_019,-81.95,-9.96,11.33,5,79.95,35.42,129,93.13,2,34.43,0.02,2,0,0,-13.71,85.38,0
2026-01-11 05:20:00,CELL_023,-93.9,-9.36,14.96,9,29.73,141.33,130,95.54,1,16.53,0.58,0,0,0,-14.11,52.82,0
2026-01-11 05:25:00,CELL_029,-83.73,-11.2,14.37,12,45.8,120.18,83,98.7,1,36.58,1.52,1,0,0,-12.92,53.72,0
2026-01-11 05:30:00,CELL_030,-78.98,-9.84,14.05,10,70.65,124.85,104,100.0,2,21.12,0.0,0,0,0,-11.72,71.56,0
2026-01-11 05:35:00,CELL_039,-111.09,-12.59,11.94,14,58.75,120.61,95,80.23,7,27.02,3.83,2,0,0,-20.03,63.05,1
2026-01-11 05:40:00,CELL_025,-92.18,-10.55,19.67,12,74.81,185.39,71,100.0,3,37.05,0.37,0,0,0,-11.77,68.19,0
2026-01-11 05:45:00,CELL_008,-87.16,-12.3,10.75,8,69.73,150.58,165,92.83,1,30.45,1.87,1,0,0,-15.75,87.66,0
2026-01-11 05:50:00,CELL_058,-88.86,-11.55,9.15,14,55.77,145.06,66,98.21,1,29.73,0.74,1,0,0,-16.66,54.42,0
2026-01-11 05:55:00,CELL_016,-88.92,-9.12,8.57,7,37.53,139.43,87,97.65,2,5.0,1.95,0,0,0,-16.24,45.02,0
2026-01-11 06:00:00,CELL_072,-105.67,-12.23,10.73,5,81.56,190.2,51,95.28,0,5.02,0.43,1,0,0,-19.44,62.44,0
2026-01-11 06:05:00,CELL_001,-101.79,-8.78,21.08,11,64.89,111.18,111,89.53,2,30.22,0.0,0,0,0,-12.45,71.22,0
2026-01-11 06:10:00,CELL_005,-113.59,-8.26,9.89,8,44.32,71.4,106,77.14,3,40.67,2.6,3,1,0,-20.25,59.19,1
2026-01-11 06:15:00,CELL_003,-85.28,-8.75,21.56,10,30.21,180.09,111,98.97,2,10.54,0.29,1,0,0,-8.9,47.46,0
2026-01-11 06:20:00,CELL_065,-104.88,-9.13,5.8,7,73.99,103.37,48,96.85,2,25.55,0.0,2,0,0,-20.82,60.23,0
2026-01-11 06:25:00,CELL_004,-82.81,-10.13,17.64,10,56.56,137.35,93,97.23,3,21.56,0.89,0,0,0,-10.78,60.42,0
2026-01-11 06:30:00,CELL_099,-88.76,-12.94,17.56,11,47.38,138.25,97,93.88,2,12.4,2.52,1,0,0,-12.85,54.54,0
2026-01-11 06:35:00,CELL_096,-85.77,-13.17,23.2,12,89.21,94.31,46,93.5,1,30.08,0.0,1,0,0,-9.5,69.54,0
2026-01-11 06:40:00,CELL_064,-102.44,-13.19,13.55,7,34.25,70.52,97,96.88,3,36.92,1.52,1,0,0,-17.67,50.34,0
2026-01-11 06:45:00,CELL_098,-94.42,-9.61,13.12,6,63.5,157.31,66,93.69,0,15.02,2.11,2,0,0,-15.21,56.85,0
2026-01-11 06:50:00,CELL_089,-92.61,-11.97,25.04,11,81.04,164.4,76,96.83,1,8.09,0.44,1,0,0,-9.59,68.84,0
2026-01-11 06:55:00,CELL_010,-92.96,-11.07,14.97,9,76.79,142.17,102,90.3,3,18.22,0.56,0,0,0,-14.43,74.31,0
2026-01-11 07:00:00,CELL_021,-92.63,-9.95,17.06,8,44.54,134.08,91,95.35,3,5.0,0.0,1,0,0,-12.98,50.22,0
2026-01-11 07:05:00,CELL_046,-114.47,-14.31,11.13,10,91.71,71.06,63,74.61,3,55.0,2.17,4,1,0,-21.62,79.03,1
2026-01-11 07:10:00,CELL_091,-109.84,-15.77,-5.0,9,93.56,108.39,51,83.91,6,50.59,5.33,2,0,0,-29.2,76.47,1
2026-01-11 07:15:00,CELL_027,-86.73,-10.19,16.25,11,86.44,162.48,80,90.64,2,25.34,2.87,0,0,0,-12.28,75.67,0
2026-01-11 07:20:00,CELL_066,-104.33,-11.73,8.53,11,52.4,92.69,92,100.0,1,24.01,0.29,0,0,0,-20.12,58.04,0
2026-01-11 07:25:00,CELL_041,-82.62,-11.49,15.47,13,63.94,124.65,85,88.5,3,10.0,1.37,1,0,0,-12.24,61.11,0
2026-01-11 07:30:00,CELL_013,-87.14,-13.58,14.23,9,90.65,136.14,81,99.21,3,25.78,0.0,0,0,0,-14.39,78.51,0
2026-01-11 07:35:00,CELL_009,-102.72,-11.46,12.96,13,75.99,138.01,78,93.74,3,34.35,0.22,1,0,0,-17.5,70.25,0
2026-01-11 07:40:00,CELL_036,-91.93,-6.87,19.76,12,56.51,84.14,128,97.49,3,23.24,0.0,0,0,0,-10.57,69.39,0
2026-01-11 07:45:00,CELL_086,-87.79,-12.12,16.58,13,64.17,115.88,91,96.86,2,24.15,0.14,3,1,0,-12.9,64.87,0
2026-01-11 07:50:00,CELL_090,-104.88,-13.87,9.63,7,40.55,149.6,91,92.92,4,27.1,0.9,4,1,0,-20.32,51.14,0
2026-01-11 07:55:00,CELL_058,-94.66,-8.6,9.43,10,88.69,185.07,78,93.35,3,34.16,0.0,0,0,0,-16.8,77.84,0
2026-01-11 08:00:00,CELL_054,-95.63,-9.69,21.04,15,66.17,112.45,72,99.2,1,29.82,0.68,0,0,0,-11.51,62.18,0
2026-01-11 08:05:00,CELL_012,-100.16,-10.47,15.77,6,99.37,134.39,141,95.65,2,38.75,0.0,2,0,0,-15.29,100.68,0
2026-01-11 08:10:00,CELL_081,-94.26,-14.3,7.46,15,35.13,79.41,102,93.91,0,13.54,0.37,4,1,0,-19.41,48.61,0
2026-01-11 08:15:00,CELL_078,-99.8,-13.94,13.5,15,50.51,111.51,108,93.4,0,25.23,0.0,0,0,0,-17.39,61.09,0
2026-01-11 08:20:00,CELL_014,-84.01,-14.84,15.06,12,67.05,102.5,61,94.07,0,9.56,2.07,2,0,0,-13.72,56.91,0
2026-01-11 08:25:00,CELL_034,-100.01,-9.92,8.6,6,100.0,187.83,115,100.0,4,11.88,0.97,0,0,0,-18.68,90.53,0
2026-01-11 08:30:00,CELL_053,-88.66,-8.45,12.18,9,69.4,145.66,55,100.0,1,32.45,0.62,1,0,0,-14.18,60.26,0
2026-01-11 08:35:00,CELL_020,-117.8,-14.23,10.75,12,54.32,123.27,95,79.6,4,47.89,2.4,1,0,0,-22.45,63.53,0
2026-01-11 08:40:00,CELL_075,-96.29,-6.13,30.94,6,68.32,53.37,88,100.0,1,30.82,0.76,0,0,0,-5.63,67.61,0
2026-01-11 08:45:00,CELL_016,-94.9,-12.1,17.82,12,55.84,130.79,125,92.19,3,21.75,0.54,0,0,0,-13.7,68.02,0
2026-01-11 08:50:00,CELL_095,-96.55,-11.81,7.87,10,85.03,131.15,70,95.28,1,39.14,1.01,2,0,0,-18.92,74.39,0
2026-01-11 08:55:00,CELL_070,-115.63,-14.91,6.54,8,83.5,112.06,102,72.47,6,47.65,1.91,2,0,0,-24.33,82.75,1
2026-01-11 09:00:00,CELL_056,-100.34,-11.57,16.73,7,100.0,121.63,117,98.58,7,22.26,0.1,1,0,1,-15.17,92.59,0
2026-01-11 09:05:00,CELL_083,-88.96,-9.75,20.72,14,46.44,183.05,82,94.37,0,25.42,0.78,0,0,1,-10.36,52.18,0
2026-01-11 09:10:00,CELL_058,-87.0,-12.6,20.86,12,43.51,153.21,121,93.3,6,27.49,0.0,1,0,1,-10.75,60.48,0
2026-01-11 09:15:00,CELL_004,-95.66,-14.49,24.19,10,71.81,89.01,101,93.43,1,26.84,0.0,4,1,1,-11.38,72.36,0
2026-01-11 09:20:00,CELL_004,-103.77,-15.47,15.99,10,90.68,188.33,104,92.05,0,21.82,0.0,0,0,1,-17.4,83.68,0
2026-01-11 09:25:00,CELL_020,-80.65,-9.8,16.11,9,94.44,92.2,94,97.83,3,33.54,0.0,2,0,1,-11.02,85.2,0
2026-01-11 09:30:00,CELL_010,-102.04,-12.31,4.67,5,80.32,176.56,107,97.13,0,27.8,1.84,0,0,1,-21.77,79.11,0
2026-01-11 09:35:00,CELL_024,-120.14,-17.78,3.68,14,90.65,94.66,106,77.3,4,53.33,4.38,1,0,1,-27.52,88.89,1
2026-01-11 09:40:00,CELL_099,-111.1,-12.55,7.83,11,100.0,114.7,121,98.64,1,48.17,1.44,1,0,1,-22.07,97.48,1
2026-01-11 09:45:00,CELL_026,-94.2,-6.12,10.96,13,61.82,46.06,115,96.32,1,26.83,0.69,1,0,1,-15.2,69.87,0
2026-01-11 09:50:00,CELL_037,-96.74,-13.78,9.09,9,100.0,138.46,131,91.17,2,28.07,0.0,0,0,1,-18.94,96.96,0
2026-01-11 09:55:00,CELL_085,-86.75,-9.18,9.49,10,100.0,51.3,130,90.82,1,41.78,0.77,3,1,1,-15.36,98.77,0
2026-01-11 10:00:00,CELL_054,-90.11,-9.95,22.54,11,66.06,127.26,150,91.32,3,29.89,0.0,2,0,1,-9.74,81.62,0
2026-01-11 10:05:00,CELL_021,-92.68,-7.65,4.46,13,58.92,104.79,126,98.67,0,13.76,0.09,0,0,1,-18.6,68.92,0
